format,sheet,row,col,valueJson,display,formula
ifrs17-result-snapshot,短险,22,14,-23175565.148000002,"(23,175,565.15)",
ifrs17-result-snapshot,短险,23,0,"""现金流量""",现金流量,
ifrs17-result-snapshot,短险,23,8,"""支付的赔款及其他相关费用（含投资成分）""",支付的赔款及其他相关费用（含投资成分）,
ifrs17-result-snapshot,短险,23,9,"""[18]""",[18],
ifrs17-result-snapshot,短险,23,12,-86532053.59476855,"(86,532,053.59)",
ifrs17-result-snapshot,短险,23,14,-86532053.59476855,"(86,532,053.59)",
ifrs17-result-snapshot,短险,24,0,"""收到的保费""",收到的保费,
ifrs17-result-snapshot,短险,24,1,"""[20]""",[20],
ifrs17-result-snapshot,短险,24,8,"""其他""",其他,
ifrs17-result-snapshot,短险,24,9,"""[19]""",[19],
ifrs17-result-snapshot,短险,24,10,0,0,
ifrs17-result-snapshot,短险,24,14,0,0,
ifrs17-result-snapshot,短险,25,0,"""支付的保险获取现金流量""",支付的保险获取现金流量,
ifrs17-result-snapshot,短险,25,1,"""[21]""",[21],
ifrs17-result-snapshot,短险,25,8,"""现金流量合计""",现金流量合计,
ifrs17-result-snapshot,短险,25,9,"""[20]=[16]～[19]之和""",[20]=[16]～[19]之和,
ifrs17-result-snapshot,短险,25,10,62406373.03959294,"62,406,373.04",
ifrs17-result-snapshot,短险,25,12,-86532053.59476855,"(86,532,053.59)",
ifrs17-result-snapshot,短险,25,13,0,0,
ifrs17-result-snapshot,短险,25,14,-24125680.555175625,"(24,125,680.56)",
ifrs17-result-snapshot,短险,26,0,"""支付的赔款及其他相关费用（含相关投资成分）""",支付的赔款及其他相关费用（含相关投资成分）,
ifrs17-result-snapshot,短险,26,1,"""[22]""",[22],
ifrs17-result-snapshot,短险,26,8,"""其他变动""",其他变动,
ifrs17-result-snapshot,短险,26,9,"""[21]""",[21],
ifrs17-result-snapshot,短险,26,14,0,0,
ifrs17-result-snapshot,短险,27,0,"""其他""",其他,
ifrs17-result-snapshot,短险,27,1,"""[23]""",[23],
ifrs17-result-snapshot,短险,27,8,"""于期末/年末的保险合同净负债/资产余额""",于期末/年末的保险合同净负债/资产余额,
ifrs17-result-snapshot,短险,27,9,"""[22]=[3]+[14]+[15]+[20]+[21]""",[22]=[3]+[14]+[15]+[20]+[21],
ifrs17-result-snapshot,短险,27,10,32178017.852936186,"32,178,017.85",
ifrs17-result-snapshot,短险,27,11,29507.9799999997,"29,507.98",
ifrs17-result-snapshot,短险,27,12,46579761.51254787,"46,579,761.51",
ifrs17-result-snapshot,短险,27,13,1164496.1324373516,"1,164,496.13",
ifrs17-result-snapshot,短险,27,14,79951783.47792141,"79,951,783.48",
ifrs17-result-snapshot,短险,28,0,"""现金流量合计""",现金流量合计,
ifrs17-result-snapshot,短险,28,1,"""[24]=[20]+[21]+[22]+[23]""",[24]=[20]+[21]+[22]+[23],
ifrs17-result-snapshot,短险,28,8,"""于期末/年末的保险合同资产""",于期末/年末的保险合同资产,
ifrs17-result-snapshot,短险,28,9,"""[23]""",[23],
ifrs17-result-snapshot,短险,28,10,0,0,
ifrs17-result-snapshot,短险,28,11,0,0,
ifrs17-result-snapshot,短险,28,12,0,0,
ifrs17-result-snapshot,短险,28,13,0,0,
ifrs17-result-snapshot,短险,28,14,0,0,
ifrs17-result-snapshot,短险,29,0,"""其他变动""",其他变动,
ifrs17-result-snapshot,短险,29,1,"""[25]""",[25],
ifrs17-result-snapshot,短险,29,8,"""于期末/年末的保险合同负债""",于期末/年末的保险合同负债,
ifrs17-result-snapshot,短险,29,9,"""[24]=[22]-[23]""",[24]=[22]-[23],
ifrs17-result-snapshot,短险,29,10,32178017.852936186,"32,178,017.85",
ifrs17-result-snapshot,短险,29,11,29507.9799999997,"29,507.98",
ifrs17-result-snapshot,短险,29,12,46579761.51254787,"46,579,761.51",
ifrs17-result-snapshot,短险,29,13,1164496.1324373516,"1,164,496.13",
ifrs17-result-snapshot,短险,29,14,79951783.47792141,"79,951,783.48",
ifrs17-result-snapshot,短险,30,0,"""于期末/年末的保险合同净负债/资产余额""",于期末/年末的保险合同净负债/资产余额,
ifrs17-result-snapshot,短险,30,1,"""[26]=[3]+[19]+[24]+[25]""",[26]=[3]+[19]+[24]+[25],
ifrs17-result-snapshot,短险,30,8,"""1例如，外币报表折算差额。""",1例如，外币报表折算差额。,
ifrs17-result-snapshot,短险,31,0,"""于期末/年末的保险合同资产""",于期末/年末的保险合同资产,
ifrs17-result-snapshot,短险,31,1,"""[27]""",[27],
ifrs17-result-snapshot,短险,31,8,"""2该保费返还可以作为“收到的保费”的减项。""",2该保费返还可以作为“收到的保费”的减项。,
ifrs17-result-snapshot,短险,31,9,"""check""",check,
ifrs17-result-snapshot,短险,31,10,32178017.852536194,"32,178,017.85",
ifrs17-result-snapshot,短险,31,11,29507.9799999997,"29,507.98",
ifrs17-result-snapshot,短险,31,12,46579761.512547866,"46,579,761.51",
ifrs17-result-snapshot,短险,31,13,1164496.1324373516,"1,164,496.13",
ifrs17-result-snapshot,短险,31,14,79951783.4775214,"79,951,783.48",
ifrs17-result-snapshot,短险,32,0,"""于期末/年末的保险合同负债""",于期末/年末的保险合同负债,
ifrs17-result-snapshot,短险,32,1,"""[28]=[26]-[27]""",[28]=[26]-[27],
ifrs17-result-snapshot,短险,32,9,"""DIFF""",DIFF,
ifrs17-result-snapshot,短险,32,10,-0.00039998888969421386,(0),
ifrs17-result-snapshot,短险,32,11,0,0,
ifrs17-result-snapshot,短险,32,12,0,0,
ifrs17-result-snapshot,短险,32,13,0,0,
ifrs17-result-snapshot,短险,32,14,-0.0004000067710876465,(0),
ifrs17-result-snapshot,再保,0,0,"""保险合同负债余额调节表1（M1表）——按组成要素""",保险合同负债余额调节表1（M1表）——按组成要素,
ifrs17-result-snapshot,再保,0,7,"""保险合同负债余额调节表2（M2表）——按负债类别""",保险合同负债余额调节表2（M2表）——按负债类别,
ifrs17-result-snapshot,再保,1,0,"""项目""",项目,
ifrs17-result-snapshot,再保,1,1,"""编号""",编号,
ifrs17-result-snapshot,再保,1,2,"""未来现金流量现值""",未来现金流量现值,
ifrs17-result-snapshot,再保,1,3,"""非金融风险调整""",非金融风险调整,
ifrs17-result-snapshot,再保,1,4,"""合同服务边际""",合同服务边际,
ifrs17-result-snapshot,再保,1,5,"""合计""",合计,
ifrs17-result-snapshot,再保,1,7,"""项目""",项目,
ifrs17-result-snapshot,再保,1,8,"""编号""",编号,
ifrs17-result-snapshot,再保,1,9,"""分保摊回未到期责任资产""", 分保摊回未到期责任资产 ,
ifrs17-result-snapshot,再保,1,11,"""已发生赔款资产""",已发生赔款资产,
ifrs17-result-snapshot,再保,1,13,"""合计""",合计,
ifrs17-result-snapshot,再保,2,9,"""非亏损摊回部分""", 非亏损摊回部分 ,
ifrs17-result-snapshot,再保,2,10,"""亏损摊回部分""",亏损摊回部分,
ifrs17-result-snapshot,再保,2,11,"""未来现金流量现值的估计""", 未来现金流量现值的估计 ,
ifrs17-result-snapshot,再保,2,12,"""非金融风险调整""", 非金融风险调整 ,
ifrs17-result-snapshot,再保,3,0,"""于期初/年初的保险合同负债""",于期初/年初的保险合同负债,
ifrs17-result-snapshot,再保,3,1,"""[1]""",[1],
ifrs17-result-snapshot,再保,3,7,"""于期初/年初的分出再保险合同资产""",于期初/年初的分出再保险合同资产,
ifrs17-result-snapshot,再保,3,8,"""[1]""",[1],
ifrs17-result-snapshot,再保,3,9,-6021911.9295280175,"(6,021,911.93)",
ifrs17-result-snapshot,再保,3,11,6202811.07285622,"6,202,811.07",
ifrs17-result-snapshot,再保,3,12,36469.436695695615,"36,469.44",
ifrs17-result-snapshot,再保,3,13,217368.5800238989,"217,368.58",
ifrs17-result-snapshot,再保,4,0,"""于期初/年初的保险合同资产""",于期初/年初的保险合同资产,
ifrs17-result-snapshot,再保,4,1,"""[2]""",[2],
ifrs17-result-snapshot,再保,4,7,"""于期初/年初的分出再保险合同负债""",于期初/年初的分出再保险合同负债,
ifrs17-result-snapshot,再保,4,8,"""[2]""",[2],
ifrs17-result-snapshot,再保,4,9,-716451.0611030519,"(716,451.06)",
ifrs17-result-snapshot,再保,4,11,580288.3042541799,"580,288.3",
ifrs17-result-snapshot,再保,4,12,1263.6499673976,"1,263.65",
ifrs17-result-snapshot,再保,4,13,-134899.10688147438,"(134,899.11)",
ifrs17-result-snapshot,再保,5,0,"""于期初/年初的保险合同净负债/资产余额""",于期初/年初的保险合同净负债/资产余额,
ifrs17-result-snapshot,再保,5,1,"""[3]=[1]+[2]""",[3]=[1]+[2],
ifrs17-result-snapshot,再保,5,7,"""于期初/年初的分出再保险合同净资产/负债余额""",于期初/年初的分出再保险合同净资产/负债余额,
ifrs17-result-snapshot,再保,5,8,"""[3]=[1]+[2]""",[3]=[1]+[2],
ifrs17-result-snapshot,再保,5,9,-6738362.933482824,"(6,738,362.93)",
ifrs17-result-snapshot,再保,5,11,6783099.365242885,"6,783,099.37",
ifrs17-result-snapshot,再保,5,12,37733.06350978042,"37,733.06",
ifrs17-result-snapshot,再保,5,13,82469.49526984121,"82,469.5",
ifrs17-result-snapshot,再保,6,0,"""计入综合收益的变动""",计入综合收益的变动,
ifrs17-result-snapshot,再保,6,7,"""计入综合收益的变动""",计入综合收益的变动,
ifrs17-result-snapshot,再保,6,15,"""倒算法REVENUE""",倒算法REVENUE,
ifrs17-result-snapshot,再保,6,16,"""checkdiff""",checkdiff,
ifrs17-result-snapshot,再保,7,0,"""与当期服务相关的变动""",与当期服务相关的变动,
ifrs17-result-snapshot,再保,7,1,"""[4]=[5]+[6]+[7]""",[4]=[5]+[6]+[7],
ifrs17-result-snapshot,再保,7,7,"""分出保费的分摊""",分出保费的分摊,
ifrs17-result-snapshot,再保,7,8,"""[4]""",[4],
ifrs17-result-snapshot,再保,7,9,-5902379.207999999,"(5,902,379.21)",
ifrs17-result-snapshot,再保,7,13,-5902379.207999999,"(5,902,379.21)",
ifrs17-result-snapshot,再保,7,15,-5902379.197405275,"(5,902,379.2)",
ifrs17-result-snapshot,再保,7,16,0.010594723373651504,0.01,
ifrs17-result-snapshot,再保,8,0,"""合同服务边际的摊销""",合同服务边际的摊销,
ifrs17-result-snapshot,再保,8,1,"""[5]""",[5],
ifrs17-result-snapshot,再保,8,7,"""摊回保险服务费用""",摊回保险服务费用,
ifrs17-result-snapshot,再保,8,17,"""总摊回""",总摊回,
ifrs17-result-snapshot,再保,9,0,"""非金融风险调整的变动""",非金融风险调整的变动,
ifrs17-result-snapshot,再保,9,1,"""[6]""",[6],
ifrs17-result-snapshot,再保,9,7,"""摊回已发生赔款及其他相关费用""",摊回已发生赔款及其他相关费用,
ifrs17-result-snapshot,再保,9,8,"""[5]""",[5],
ifrs17-result-snapshot,再保,9,11,1705754.3190949191,"1,705,754.32",
ifrs17-result-snapshot,再保,9,12,0,0,
ifrs17-result-snapshot,再保,9,13,1705754.3190949191,"1,705,754.32",
ifrs17-result-snapshot,再保,9,14,"""摊回+纯益""",摊回+纯益,
ifrs17-result-snapshot,再保,9,15,"""保险成分_CY""",保险成分_CY,
ifrs17-result-snapshot,再保,9,16,1705754.3190949191,"1,705,754.32",
ifrs17-result-snapshot,再保,9,17,3973066.2759999996,"3,973,066.28",
ifrs17-result-snapshot,再保,9,18,"""盈余已计入应付""",盈余已计入应付,
ifrs17-result-snapshot,再保,10,0,"""当期经验调整""",当期经验调整,
ifrs17-result-snapshot,再保,10,1,"""[7]""",[7],
ifrs17-result-snapshot,再保,10,7,"""亏损摊回部分的确认及转回""",亏损摊回部分的确认及转回,
ifrs17-result-snapshot,再保,10,8,"""[6]""",[6],
ifrs17-result-snapshot,再保,10,13,0,0,
ifrs17-result-snapshot,再保,10,15,"""保险成分_PY""",保险成分_PY,
ifrs17-result-snapshot,再保,10,16,1407591.1967529198,"1,407,591.2",
ifrs17-result-snapshot,再保,10,17,3278580.65584784,"3,278,580.66",
ifrs17-result-snapshot,再保,11,0,"""与未来服务相关的变动""",与未来服务相关的变动,
ifrs17-result-snapshot,再保,11,1,"""[8]=[9]+[10]+[11]+[12]""",[8]=[9]+[10]+[11]+[12],
ifrs17-result-snapshot,再保,11,7,"""摊回已发生赔款资产相关履约现金流量变动""",摊回已发生赔款资产相关履约现金流量变动,
ifrs17-result-snapshot,再保,11,8,"""[7]""",[7],
ifrs17-result-snapshot,再保,11,11,1465220.1974409113,"1,465,220.2",
ifrs17-result-snapshot,再保,11,12,1440.7250185935984,"1,440.73",
ifrs17-result-snapshot,再保,11,13,1466660.922459505,"1,466,660.92",
ifrs17-result-snapshot,再保,12,0,"""当期初始确认的保险合同影响""",当期初始确认的保险合同影响,
ifrs17-result-snapshot,再保,12,1,"""[9]""",[9],
ifrs17-result-snapshot,再保,12,7,"""再保险分入人不履约风险变动额""",再保险分入人不履约风险变动额,
ifrs17-result-snapshot,再保,12,8,"""[8]""",[8],
ifrs17-result-snapshot,再保,12,9,40556.09343806841,"40,556.09",
ifrs17-result-snapshot,再保,12,11,9687.308936302803,"9,687.31",
ifrs17-result-snapshot,再保,12,12,257.607612632,257.61,
ifrs17-result-snapshot,再保,12,13,50501.00998700321,"50,501.01",
ifrs17-result-snapshot,再保,13,0,"""调整合同服务边际的估计变更""",调整合同服务边际的估计变更,
ifrs17-result-snapshot,再保,13,1,"""[10]""",[10],
ifrs17-result-snapshot,再保,13,7,"""其他""",其他,
ifrs17-result-snapshot,再保,13,8,"""[9]""",[9],
ifrs17-result-snapshot,再保,13,13,0,0,
ifrs17-result-snapshot,再保,14,0,"""不调整合同服务边际的估计变更""",不调整合同服务边际的估计变更,
ifrs17-result-snapshot,再保,14,1,"""[11]""",[11],
ifrs17-result-snapshot,再保,14,7,"""摊回保险服务费用小计""",摊回保险服务费用小计,
ifrs17-result-snapshot,再保,14,8,"""[10]=[5]+[6]+[7]+[8]+[9]""",[10]=[5]+[6]+[7]+[8]+[9],
ifrs17-result-snapshot,再保,14,9,40556.09343806841,"40,556.09",
ifrs17-result-snapshot,再保,14,11,3180661.8254721332,"3,180,661.83",
ifrs17-result-snapshot,再保,14,12,1698.3326312255983,"1,698.33",
ifrs17-result-snapshot,再保,14,13,3222916.2515414273,"3,222,916.25",
ifrs17-result-snapshot,再保,15,0,"""其他""",其他,
ifrs17-result-snapshot,再保,15,1,"""[12]""",[12],
ifrs17-result-snapshot,再保,15,7,"""分出再保险合同金融变动额""",分出再保险合同金融变动额,
ifrs17-result-snapshot,再保,15,8,"""[11]""",[11],
ifrs17-result-snapshot,再保,15,13,0,0,
ifrs17-result-snapshot,再保,16,0,"""与过去服务相关的变动""",与过去服务相关的变动,
ifrs17-result-snapshot,再保,16,1,"""[13]=[14]+[15]""",[13]=[14]+[15],
ifrs17-result-snapshot,再保,16,7,"""其他1""",其他1,
ifrs17-result-snapshot,再保,16,8,"""[12]""",[12],
ifrs17-result-snapshot,再保,16,13,0,0,
ifrs17-result-snapshot,再保,17,0,"""已发生赔款负债相关履约现金流量变动""",已发生赔款负债相关履约现金流量变动,
ifrs17-result-snapshot,再保,17,1,"""[14]""",[14],
ifrs17-result-snapshot,再保,17,7,"""计入综合收益的变动合计""",计入综合收益的变动合计,
ifrs17-result-snapshot,再保,17,8,"""[13]=[4]+[10]+[11]+[12]""",[13]=[4]+[10]+[11]+[12],
ifrs17-result-snapshot,再保,17,9,-5861823.114561929,"(5,861,823.11)",
ifrs17-result-snapshot,再保,17,11,3180661.8254721332,"3,180,661.83",
ifrs17-result-snapshot,再保,17,12,1698.3326312255983,"1,698.33",
ifrs17-result-snapshot,再保,17,13,-2679462.956458571,"(2,679,462.96)",
ifrs17-result-snapshot,再保,18,0,"""其他""",其他,
ifrs17-result-snapshot,再保,18,1,"""[15]""",[15],
ifrs17-result-snapshot,再保,18,7,"""投资成分（及保费返还 ）2""",投资成分（及保费返还 ）2,
ifrs17-result-snapshot,再保,18,8,"""[14]""",[14],
ifrs17-result-snapshot,再保,18,9,-4138301.416000001,"(4,138,301.42)",
ifrs17-result-snapshot,再保,18,11,4138301.416000001,"4,138,301.42",
ifrs17-result-snapshot,再保,18,13,0,0,
ifrs17-result-snapshot,再保,18,14,"""摊回+纯益""",摊回+纯益,
ifrs17-result-snapshot,再保,18,15,"""投资成分""",投资成分,
ifrs17-result-snapshot,再保,18,16,4138301.416000001,"4,138,301.42",
ifrs17-result-snapshot,再保,19,0,"""保险服务业绩""",保险服务业绩,
ifrs17-result-snapshot,再保,19,1,"""[16]=[4]+[8]+[13]""",[16]=[4]+[8]+[13],
ifrs17-result-snapshot,再保,19,7,"""现金流量""",现金流量,
ifrs17-result-snapshot,再保,19,13,0,0,
ifrs17-result-snapshot,再保,20,0,"""保险合同金融变动额""",保险合同金融变动额,
ifrs17-result-snapshot,再保,20,1,"""[17]""",[17],
ifrs17-result-snapshot,再保,20,7,"""支付的分出保费""",支付的分出保费,
ifrs17-result-snapshot,再保,20,8,"""[15]""",[15],
ifrs17-result-snapshot,再保,20,9,8233575.899497512,"8,233,575.9",
ifrs17-result-snapshot,再保,20,13,8233575.899497512,"8,233,575.9",
ifrs17-result-snapshot,再保,21,0,"""其他1""",其他1,
ifrs17-result-snapshot,再保,21,1,"""[18]""",[18],
ifrs17-result-snapshot,再保,21,7,"""收到的摊回赔款及其他相关费用（含投资成分）""",收到的摊回赔款及其他相关费用（含投资成分）,
ifrs17-result-snapshot,再保,21,8,"""[16]""",[16],
ifrs17-result-snapshot,再保,21,11,-5504897.952335229,"(5,504,897.95)",
ifrs17-result-snapshot,再保,21,13,-5504897.952335229,"(5,504,897.95)",
ifrs17-result-snapshot,再保,22,0,"""计入综合收益的变动合计""",计入综合收益的变动合计,
ifrs17-result-snapshot,再保,22,1,"""[19]=[16]+[17]+[18]""",[19]=[16]+[17]+[18],
ifrs17-result-snapshot,再保,22,7,"""其他""",其他,
ifrs17-result-snapshot,再保,22,8,"""[17]""",[17],
ifrs17-result-snapshot,再保,22,13,0,0,
ifrs17-result-snapshot,再保,23,0,"""现金流量""",现金流量,
ifrs17-result-snapshot,再保,23,7,"""现金流量合计""",现金流量合计,
ifrs17-result-snapshot,再保,23,8,"""[18]=[15]+[16]+[17]""",[18]=[15]+[16]+[17],
ifrs17-result-snapshot,再保,23,9,8233575.899497512,"8,233,575.9",
ifrs17-result-snapshot,再保,23,11,-5504897.952335229,"(5,504,897.95)",
ifrs17-result-snapshot,再保,23,13,2728677.9471622827,"2,728,677.95",
ifrs17-result-snapshot,再保,24,0,"""收到的保费""",收到的保费,
ifrs17-result-snapshot,再保,24,1,"""[20]""",[20],
ifrs17-result-snapshot,再保,24,7,"""其他变动""",其他变动,
ifrs17-result-snapshot,再保,24,8,"""[19]""",[19],
ifrs17-result-snapshot,再保,24,13,0,0,
ifrs17-result-snapshot,再保,25,0,"""支付的保险获取现金流量""",支付的保险获取现金流量,
ifrs17-result-snapshot,再保,25,1,"""[21]""",[21],
ifrs17-result-snapshot,再保,25,7,"""于期末/年末的分出再保险合同净资产/负债余额""",于期末/年末的分出再保险合同净资产/负债余额,
ifrs17-result-snapshot,再保,25,8,"""[20]=[3]+[13]+[14]+[18]+[19]""",[20]=[3]+[13]+[14]+[18]+[19],
ifrs17-result-snapshot,再保,25,9,-8504911.553952519,"(8,504,911.55)",
ifrs17-result-snapshot,再保,25,11,8597164.654687975,"8,597,164.65",
ifrs17-result-snapshot,再保,25,12,39431.39614202561,"39,431.4",
ifrs17-result-snapshot,再保,25,13,131684.49687748138,"131,684.5",
ifrs17-result-snapshot,再保,26,0,"""支付的赔款及其他相关费用（含相关投资成分）""",支付的赔款及其他相关费用（含相关投资成分）,
